CustomerID,Gender,Age,Tenure,Contract,MonthlyCharges,Churn
25257,Female,60,41,Two Year,145,1
25258,Female,40,23,Month-to-Month,117,0
25259,Male,28,71,One Year,123,0
25260,Female,30,69,Two Year,29,0
25261,Female,36,56,Two Year,36,1
25262,Male,47,11,Two Year,115,1
25263,Male,64,13,Month-to-Month,111,0
25264,Female,24,42,Two Year,83,1
25265,Female,38,61,One Year,68,0
25266,Male,64,35,One Year,79,0
25267,Female,45,70,Two Year,55,1
25268,Male,65,35,Month-to-Month,137,0
25269,Male,63,15,Month-to-Month,99,0
25270,Female,56,23,One Year,105,1
25271,Male,64,33,One Year,45,0
25272,Male,42,70,Month-to-Month,116,1
25273,Male,40,35,Two Year,69,1
25274,Female,49,20,Month-to-Month,144,0
25275,Male,65,57,One Year,44,0
25276,Female,30,14,One Year,114,0
25277,Male,29,71,One Year,148,0
25278,Female,55,40,Month-to-Month,75,1
25279,Male,32,11,One Year,43,1
25280,Female,33,13,One Year,23,1
25281,Female,60,44,One Year,54,0
25282,Male,62,44,One Year,86,1
25283,Male,68,6,One Year,63,0
25284,Male,49,40,Month-to-Month,69,0
25285,Male,54,16,Month-to-Month,28,1
25286,Male,26,72,Two Year,104,0
25287,Female,50,13,Month-to-Month,140,0
25288,Female,41,42,One Year,59,0
25289,Male,21,45,One Year,77,0
25290,Male,18,40,Two Year,137,0
25291,Male,49,24,Two Year,44,1
25292,Male,18,57,Two Year,118,0
25293,Female,68,59,Two Year,56,1
25294,Female,27,41,One Year,52,0
25295,Male,63,11,Month-to-Month,54,1
25296,Male,38,65,Two Year,141,0
25297,Female,32,12,Month-to-Month,137,0
25298,Male,33,11,Two Year,137,1
25299,Male,62,45,Month-to-Month,89,0
25300,Female,69,47,One Year,23,1
25301,Female,26,4,Month-to-Month,106,0
25302,Male,21,44,Two Year,92,0
25303,Female,36,57,One Year,124,0
25304,Male,45,40,Two Year,84,0
25305,Female,43,67,Month-to-Month,29,1
25306,Male,42,56,One Year,139,0
25307,Female,62,20,Month-to-Month,128,0
25308,Female,65,43,One Year,29,0
25309,Male,62,28,Month-to-Month,86,0
25310,Female,61,65,Month-to-Month,58,0
25311,Female,63,19,Two Year,117,0
25312,Male,58,68,Two Year,130,1
25313,Female,44,18,Two Year,88,0
25314,Female,56,33,Month-to-Month,124,1
25315,Female,37,50,Month-to-Month,82,0
25316,Male,48,8,One Year,129,1
25317,Male,29,41,Two Year,108,1
25318,Male,42,3,Two Year,65,0
25319,Male,51,6,One Year,38,0
25320,Female,43,14,Month-to-Month,20,0
25321,Male,60,37,One Year,25,1
25322,Male,66,4,Month-to-Month,64,0
25323,Male,52,22,One Year,60,0
25324,Male,57,59,Month-to-Month,96,1
25325,Female,56,63,Two Year,138,0
25326,Female,65,45,Month-to-Month,45,0
25327,Male,62,47,One Year,65,0
25328,Male,45,14,Month-to-Month,138,0
25329,Male,54,9,One Year,57,0
25330,Male,43,69,Month-to-Month,74,0
25331,Male,44,69,Month-to-Month,138,0
25332,Female,51,28,Month-to-Month,101,1
25333,Male,38,18,Month-to-Month,114,0
25334,Female,24,51,Two Year,33,0
25335,Male,49,52,Month-to-Month,63,0
25336,Male,23,53,Month-to-Month,139,0
25337,Female,66,72,Two Year,55,1
25338,Female,39,10,Month-to-Month,88,1
25339,Female,52,21,Two Year,129,0
25340,Female,20,61,Month-to-Month,83,1
25341,Male,65,25,Two Year,119,0
25342,Female,39,38,Month-to-Month,105,0
25343,Male,33,71,Month-to-Month,90,0
25344,Female,56,43,Two Year,35,0
25345,Male,37,32,One Year,109,0
25346,Male,30,62,One Year,143,1
25347,Female,56,5,One Year,131,1
25348,Male,20,59,One Year,88,0
25349,Male,68,26,Two Year,114,1
25350,Male,62,39,Two Year,58,0
25351,Female,37,37,Month-to-Month,84,0
25352,Female,45,47,Two Year,124,1
25353,Female,67,68,One Year,99,1
25354,Female,24,64,Month-to-Month,24,1
25355,Female,22,72,Two Year,93,0
25356,Male,58,3,Month-to-Month,73,0
25357,Male,66,39,Two Year,47,0
25358,Female,65,19,Two Year,83,0
25359,Male,62,38,Two Year,25,1
25360,Male,61,61,Two Year,88,0
25361,Male,27,72,One Year,56,1
25362,Female,35,62,One Year,49,0
25363,Male,69,26,Month-to-Month,48,0
25364,Female,54,68,One Year,68,0
25365,Female,24,19,One Year,82,0
25366,Female,46,36,Month-to-Month,77,0
25367,Female,50,52,One Year,93,0
25368,Male,37,71,Two Year,106,0
25369,Female,38,59,Two Year,125,0
25370,Female,64,50,One Year,138,0
25371,Female,29,19,One Year,51,1
25372,Female,51,47,Two Year,121,1
25373,Male,66,57,One Year,60,0
25374,Female,63,6,Month-to-Month,62,0
25375,Male,67,57,Month-to-Month,143,0
25376,Female,65,40,Month-to-Month,57,1
25377,Female,69,18,Month-to-Month,112,0
25378,Female,33,3,One Year,66,1
25379,Female,52,71,Two Year,149,1
25380,Male,63,23,One Year,113,0
25381,Male,45,41,Month-to-Month,74,0
25382,Female,57,43,One Year,29,1
25383,Male,49,34,Month-to-Month,135,0
25384,Male,53,49,Two Year,55,0
25385,Female,53,6,One Year,99,1
25386,Male,38,5,Month-to-Month,65,0
25387,Female,18,26,Two Year,124,0
25388,Male,47,58,One Year,149,0
25389,Female,18,69,One Year,129,0
25390,Female,33,41,Month-to-Month,20,1
25391,Male,62,13,Two Year,102,1
25392,Male,63,31,Month-to-Month,88,0
25393,Male,48,13,Two Year,108,0
25394,Female,38,2,Two Year,131,0
25395,Male,39,26,Month-to-Month,72,0
25396,Male,64,62,One Year,38,0
25397,Female,20,57,One Year,80,0
25398,Male,53,18,Two Year,105,0
25399,Female,32,71,Two Year,93,1
25400,Female,57,65,One Year,34,1
25401,Female,54,8,Two Year,76,0
25402,Female,35,58,One Year,65,0
25403,Male,63,34,Month-to-Month,86,0
25404,Female,30,63,Two Year,79,0
25405,Female,38,13,Month-to-Month,124,1
25406,Male,62,1,Two Year,50,0
25407,Male,60,52,One Year,86,0
25408,Female,38,67,Month-to-Month,50,0
25409,Male,47,34,Month-to-Month,136,0
25410,Female,44,45,Month-to-Month,141,0
25411,Male,23,6,One Year,71,0
25412,Male,47,55,Two Year,110,1
25413,Female,49,53,One Year,125,0
25414,Male,25,6,One Year,118,0
25415,Female,65,4,One Year,139,0
25416,Male,57,10,Two Year,111,1
25417,Male,18,38,One Year,88,0
25418,Female,37,63,One Year,54,0
25419,Female,58,22,One Year,136,0
25420,Female,31,39,Month-to-Month,135,0
25421,Female,61,39,One Year,44,1
25422,Female,22,71,Month-to-Month,123,0
25423,Female,38,3,Month-to-Month,112,1
25424,Male,63,53,One Year,116,0
25425,Female,31,2,Two Year,110,0
25426,Male,37,66,One Year,45,0
25427,Male,22,58,Two Year,111,1
25428,Male,67,38,One Year,128,1
25429,Male,26,69,Month-to-Month,36,0
25430,Female,36,5,One Year,110,0
25431,Male,47,35,Two Year,135,0
25432,Male,50,62,Month-to-Month,39,1
25433,Male,46,21,Month-to-Month,139,0
25434,Male,51,53,Month-to-Month,60,1
25435,Female,61,14,Two Year,52,1
25436,Male,27,28,Month-to-Month,148,0
25437,Male,38,59,One Year,80,0
25438,Male,36,59,One Year,58,0
25439,Male,37,29,Month-to-Month,116,0
25440,Female,19,23,Month-to-Month,143,0
25441,Male,53,10,Month-to-Month,147,0
25442,Male,38,65,Month-to-Month,43,0
25443,Male,55,6,Month-to-Month,40,0
25444,Male,34,39,Two Year,23,0
25445,Female,40,59,Month-to-Month,68,0
25446,Male,18,5,One Year,51,0
25447,Female,47,63,Two Year,117,0
25448,Female,37,55,Month-to-Month,101,0
25449,Male,27,49,Month-to-Month,103,0
25450,Female,53,39,One Year,41,0
25451,Female,18,6,Two Year,132,0
25452,Female,33,6,Two Year,32,0
25453,Male,68,32,One Year,41,0
25454,Female,64,40,Two Year,66,0
25455,Male,21,4,Month-to-Month,64,0
25456,Male,18,20,Month-to-Month,122,1
25457,Female,34,46,Month-to-Month,31,1
25458,Female,36,63,Month-to-Month,40,0
25459,Male,38,45,One Year,131,0
25460,Female,31,37,One Year,141,0
25461,Female,26,32,Two Year,122,0
25462,Male,32,65,Two Year,65,0
25463,Male,30,24,One Year,121,1
25464,Male,26,12,Two Year,54,0
25465,Female,35,11,Two Year,68,1
25466,Female,62,33,Month-to-Month,68,0
25467,Male,28,45,Two Year,144,0
25468,Female,54,11,Month-to-Month,119,0
25469,Female,36,53,Month-to-Month,82,0
25470,Female,23,18,One Year,49,1
25471,Male,52,16,One Year,110,0
25472,Female,33,7,Month-to-Month,70,0
25473,Female,67,37,Month-to-Month,25,0
25474,Male,59,38,Month-to-Month,120,0
25475,Male,52,30,Two Year,72,1
25476,Female,19,72,Month-to-Month,35,0
25477,Male,50,18,Month-to-Month,39,1
25478,Female,65,2,Month-to-Month,102,0
25479,Male,65,26,One Year,99,0
25480,Male,47,60,One Year,35,1
25481,Male,39,63,One Year,108,0
25482,Male,53,47,Two Year,119,1
25483,Male,30,15,One Year,101,0
25484,Female,68,60,One Year,72,0
25485,Male,23,25,Two Year,99,1
25486,Female,33,66,One Year,45,1
25487,Female,53,10,One Year,111,0
25488,Male,49,56,Month-to-Month,110,1
25489,Male,55,64,Two Year,143,0
25490,Female,42,71,Month-to-Month,130,1
25491,Male,24,2,Month-to-Month,148,0
25492,Male,36,34,One Year,27,0
25493,Female,69,59,Month-to-Month,70,1
25494,Male,47,24,Two Year,146,1
25495,Male,63,2,One Year,144,0
25496,Female,62,29,Two Year,100,0
25497,Female,35,7,Month-to-Month,53,1
25498,Male,41,39,Month-to-Month,146,1
25499,Female,68,1,One Year,56,0
25500,Female,20,3,Two Year,125,1
25501,Female,22,51,Two Year,69,0
25502,Male,42,14,Two Year,90,1
25503,Female,27,9,Month-to-Month,130,0
25504,Male,24,65,One Year,83,1
25505,Female,64,35,Month-to-Month,148,0
25506,Male,41,30,One Year,74,0
25507,Female,40,30,Two Year,82,0
25508,Male,41,60,One Year,126,0
25509,Male,48,4,Month-to-Month,149,1
25510,Female,35,64,Month-to-Month,43,0
25511,Male,31,56,Two Year,87,0
25512,Male,35,26,Month-to-Month,73,0
25513,Female,26,70,One Year,126,0
25514,Female,53,49,One Year,44,0
25515,Male,39,70,Month-to-Month,21,1
25516,Male,32,10,Month-to-Month,74,1
25517,Female,40,47,One Year,36,0
25518,Female,50,43,Two Year,55,1
25519,Male,32,28,Month-to-Month,130,0
25520,Female,60,34,Two Year,132,1
25521,Female,50,49,Two Year,79,0
25522,Male,41,39,One Year,116,0
25523,Male,31,54,Two Year,108,0
25524,Male,32,47,Month-to-Month,70,0
25525,Female,66,1,One Year,55,0
25526,Male,19,30,Month-to-Month,135,0
25527,Male,35,5,One Year,120,1
25528,Female,69,12,One Year,53,1
25529,Male,35,58,Two Year,142,0
25530,Female,39,13,One Year,149,0
25531,Male,30,66,Month-to-Month,88,0
25532,Female,24,71,Month-to-Month,125,0
25533,Male,18,50,Two Year,129,0
25534,Male,19,57,One Year,50,0
25535,Female,40,69,Two Year,123,0
25536,Female,68,48,Two Year,24,1
25537,Female,46,71,Month-to-Month,28,1
25538,Female,65,22,Month-to-Month,67,0
25539,Female,54,18,Month-to-Month,81,0
25540,Female,51,23,Two Year,99,0
25541,Female,62,29,Two Year,129,0
25542,Female,45,49,Two Year,62,1
25543,Female,36,2,Month-to-Month,116,1
25544,Female,28,61,Month-to-Month,107,0
25545,Male,39,11,Two Year,62,0
25546,Male,64,29,One Year,149,0
25547,Male,63,23,Two Year,52,0
25548,Female,21,69,One Year,111,0
25549,Female,62,61,Two Year,124,1
25550,Female,57,10,One Year,149,0
25551,Male,32,68,Month-to-Month,137,1
25552,Male,19,31,One Year,76,1
25553,Female,69,43,Month-to-Month,148,0
25554,Female,46,12,Month-to-Month,65,0
25555,Male,38,61,Two Year,76,0
25556,Female,20,7,Two Year,96,0
25557,Male,21,49,Two Year,107,0
25558,Male,22,58,Two Year,101,1
25559,Female,54,43,Two Year,33,0
25560,Female,30,19,Two Year,26,0
25561,Female,37,45,Two Year,53,0
25562,Male,29,40,Two Year,72,0
25563,Male,49,49,Two Year,99,0
25564,Male,49,71,Two Year,30,0
25565,Male,19,72,Two Year,38,0
25566,Female,33,6,One Year,118,0
25567,Male,20,29,Two Year,29,0
25568,Male,42,27,Month-to-Month,71,1
25569,Male,37,18,Month-to-Month,24,1
25570,Female,20,28,One Year,28,0
25571,Female,28,45,Two Year,89,0
25572,Female,23,31,Two Year,148,0
25573,Male,63,5,One Year,146,0
25574,Male,42,48,Month-to-Month,98,0
25575,Male,45,58,One Year,21,0
25576,Male,21,30,Two Year,65,1
25577,Male,47,32,Month-to-Month,51,0
25578,Male,19,62,Two Year,122,0
25579,Female,64,22,Month-to-Month,146,1
25580,Female,25,31,Month-to-Month,141,1
25581,Male,61,7,Month-to-Month,70,0
25582,Female,63,39,Two Year,114,0
25583,Male,67,24,Two Year,62,1
25584,Female,31,62,Month-to-Month,69,0
25585,Female,21,16,Two Year,64,0
25586,Female,67,27,Two Year,42,1
25587,Male,62,56,Month-to-Month,104,0
25588,Male,66,35,Month-to-Month,68,0
25589,Male,50,13,Month-to-Month,78,1
25590,Male,33,35,One Year,57,1
25591,Female,56,34,Month-to-Month,27,1
25592,Female,40,60,Two Year,98,0
25593,Female,25,36,Two Year,31,1
25594,Female,36,5,One Year,74,0
25595,Female,63,47,One Year,35,0
25596,Male,69,15,Two Year,93,0
25597,Male,36,68,Month-to-Month,41,0
25598,Female,43,68,Two Year,99,1
25599,Male,35,68,One Year,42,0
25600,Male,46,27,Two Year,78,0
25601,Male,68,66,Two Year,37,1
25602,Female,31,20,One Year,131,0
25603,Female,53,16,One Year,147,1
25604,Male,66,15,Month-to-Month,112,0
25605,Female,28,10,Month-to-Month,47,0
25606,Female,67,30,Month-to-Month,87,0
25607,Female,62,26,Two Year,129,0
25608,Female,26,2,Two Year,30,0
25609,Female,48,68,Two Year,51,1
25610,Female,56,57,Month-to-Month,134,0
25611,Male,56,33,Month-to-Month,75,0
25612,Male,18,16,Month-to-Month,113,0
25613,Male,51,2,Month-to-Month,52,1
25614,Male,47,39,Month-to-Month,82,0
25615,Male,38,25,Two Year,36,0
25616,Male,28,69,One Year,59,0
25617,Male,20,5,One Year,82,1
25618,Male,57,47,Two Year,101,1
25619,Male,60,11,Two Year,67,0
25620,Female,49,72,One Year,142,0
25621,Female,21,51,Month-to-Month,105,0
25622,Female,39,53,One Year,136,0
25623,Male,40,54,Two Year,32,1
25624,Male,67,27,Two Year,122,1
25625,Male,53,22,One Year,22,1
25626,Male,32,38,Two Year,89,1
25627,Female,67,20,One Year,44,0
25628,Male,37,56,Two Year,144,0
25629,Female,58,66,Two Year,140,0
25630,Female,58,61,Two Year,142,0
25631,Male,64,35,Month-to-Month,24,1
25632,Female,55,20,Month-to-Month,143,0
25633,Male,23,20,Two Year,53,0
25634,Male,19,70,One Year,47,1
25635,Female,47,69,Two Year,28,1
25636,Female,61,36,One Year,145,1
25637,Female,36,43,Month-to-Month,55,1
25638,Female,47,28,Two Year,67,0
25639,Male,66,61,One Year,29,1
25640,Male,42,48,One Year,61,0
25641,Male,65,26,Month-to-Month,128,0
25642,Male,62,18,One Year,65,0
25643,Male,51,52,One Year,42,0
25644,Female,46,32,Month-to-Month,22,0
25645,Female,21,48,One Year,146,1
25646,Female,27,33,One Year,53,0
25647,Female,36,69,Month-to-Month,50,0
25648,Male,49,8,One Year,115,1
25649,Female,45,3,Two Year,70,0
25650,Male,31,22,Month-to-Month,85,0
25651,Male,54,65,One Year,24,0
25652,Female,28,72,Month-to-Month,21,0
25653,Male,29,65,One Year,94,0
25654,Female,58,9,One Year,90,1
25655,Female,22,69,Month-to-Month,117,0
25656,Female,32,24,One Year,113,1
25657,Female,39,50,One Year,84,1
25658,Female,22,39,One Year,67,0
25659,Male,58,43,Month-to-Month,143,1
25660,Male,32,53,One Year,107,0
25661,Male,22,31,Month-to-Month,37,0
25662,Male,29,40,Month-to-Month,41,1
25663,Female,35,25,Month-to-Month,93,0
25664,Male,56,21,Month-to-Month,103,0
25665,Female,67,24,Two Year,97,0
25666,Female,20,22,Month-to-Month,20,0
25667,Male,46,20,Two Year,123,0
25668,Male,41,11,One Year,63,0
25669,Male,62,40,Two Year,69,1
25670,Male,38,44,Month-to-Month,71,0
25671,Female,67,7,One Year,103,0
25672,Male,59,46,Two Year,141,0
25673,Female,56,69,One Year,56,0
25674,Male,35,61,Two Year,146,1
25675,Female,68,42,One Year,87,1
25676,Female,50,56,One Year,41,0
25677,Male,26,44,Month-to-Month,84,0
25678,Male,42,37,Two Year,66,0
25679,Female,33,33,One Year,123,1
25680,Female,66,52,One Year,149,1
25681,Male,43,36,One Year,139,0
25682,Male,35,16,One Year,89,0
25683,Male,58,29,Two Year,143,0
25684,Male,63,7,Month-to-Month,32,0
25685,Male,66,4,One Year,26,0
25686,Male,59,71,One Year,45,0
25687,Female,27,31,Month-to-Month,81,0
25688,Male,39,14,One Year,72,0
25689,Male,43,42,Month-to-Month,29,0
25690,Male,68,14,Month-to-Month,58,0
25691,Female,46,49,Two Year,34,0
25692,Male,37,54,Month-to-Month,96,0
25693,Female,48,2,Month-to-Month,47,0
25694,Female,59,26,Two Year,44,1
25695,Male,42,45,Month-to-Month,60,0
25696,Male,42,2,Month-to-Month,100,0
25697,Female,39,48,Two Year,66,1
25698,Female,30,8,Two Year,121,0
25699,Female,29,11,Month-to-Month,76,0
25700,Female,29,23,One Year,96,1
25701,Female,41,16,Two Year,41,0
25702,Male,57,45,Month-to-Month,21,1
25703,Female,21,71,Two Year,144,1
25704,Female,38,59,Month-to-Month,69,0
25705,Male,20,26,One Year,55,1
25706,Female,32,44,Month-to-Month,119,0
25707,Female,30,6,Two Year,29,1
25708,Male,56,65,Two Year,128,0
25709,Male,57,61,One Year,22,0
25710,Male,35,38,One Year,130,0
25711,Male,18,22,One Year,91,0
25712,Male,29,62,One Year,30,0
25713,Male,27,58,Two Year,147,0
25714,Male,31,39,Month-to-Month,60,0
25715,Male,67,62,Month-to-Month,136,1
25716,Female,60,64,One Year,25,1
25717,Male,49,63,One Year,132,0
25718,Male,22,13,Month-to-Month,24,1
25719,Male,58,60,Two Year,134,1
25720,Female,69,61,One Year,132,0
25721,Male,29,58,One Year,121,1
25722,Male,65,70,Month-to-Month,94,0
25723,Male,28,25,Month-to-Month,49,1
25724,Female,52,44,Two Year,129,1
25725,Female,37,4,One Year,27,0
25726,Male,64,50,Month-to-Month,116,0
25727,Male,57,61,Two Year,38,1
25728,Male,23,2,Two Year,112,1
25729,Male,29,69,Two Year,135,0
25730,Female,69,4,One Year,142,0
25731,Male,52,65,Month-to-Month,139,0
25732,Female,25,22,Month-to-Month,44,0
25733,Male,35,18,Two Year,26,0
25734,Female,57,15,One Year,32,1
25735,Male,58,49,Month-to-Month,129,0
25736,Male,33,7,Month-to-Month,69,0
25737,Female,27,46,One Year,142,0
25738,Male,32,58,Two Year,108,0
25739,Female,25,65,Two Year,103,0
25740,Female,32,54,Two Year,72,0
25741,Male,68,29,Month-to-Month,58,0
25742,Female,21,32,Two Year,57,0
25743,Male,61,19,Month-to-Month,69,0
25744,Male,48,54,One Year,30,0
25745,Female,26,19,Two Year,74,0
25746,Female,55,58,Month-to-Month,124,1
25747,Male,32,52,Month-to-Month,33,0
25748,Female,68,36,One Year,66,1
25749,Female,42,28,Month-to-Month,125,1
25750,Male,18,48,Month-to-Month,69,0
25751,Female,44,30,One Year,136,0
25752,Female,58,43,Two Year,149,0
25753,Female,43,15,Two Year,35,0
25754,Male,28,45,Month-to-Month,83,0
25755,Female,61,10,One Year,80,0
25756,Male,67,59,Two Year,44,1
25757,Female,61,11,One Year,60,0
25758,Female,38,68,Two Year,41,0
25759,Male,65,56,Month-to-Month,139,0
25760,Male,63,45,Month-to-Month,72,0
25761,Female,48,44,Month-to-Month,55,0
25762,Female,52,72,Two Year,21,1
25763,Male,50,31,Month-to-Month,90,1
25764,Male,38,19,Two Year,117,1
25765,Female,45,65,Two Year,52,0
25766,Male,24,60,Month-to-Month,83,1
25767,Male,45,19,Month-to-Month,89,1
25768,Female,46,56,Month-to-Month,61,0
25769,Male,67,53,Month-to-Month,41,0
25770,Male,19,70,Month-to-Month,134,1
25771,Male,28,36,One Year,40,1
25772,Female,20,45,Month-to-Month,127,0
25773,Male,27,57,Month-to-Month,53,0
25774,Female,62,39,One Year,25,0
25775,Female,41,62,Two Year,22,0
25776,Male,39,44,One Year,131,0
25777,Female,68,53,Month-to-Month,120,1
25778,Male,68,24,Two Year,51,0
25779,Female,27,30,Month-to-Month,105,1
25780,Male,40,28,Month-to-Month,121,0
25781,Female,62,50,Month-to-Month,111,1
25782,Male,20,20,Two Year,84,1
25783,Male,19,40,One Year,139,0
25784,Female,38,36,One Year,54,0
25785,Male,25,54,Month-to-Month,149,0
25786,Female,65,29,Two Year,113,0
25787,Male,34,16,Month-to-Month,72,0
25788,Male,34,13,Two Year,139,0
25789,Female,66,59,One Year,28,0
25790,Male,37,70,Month-to-Month,105,1
25791,Female,57,32,One Year,133,1
25792,Male,23,30,One Year,40,0
25793,Male,40,56,Two Year,118,0
25794,Female,25,49,Two Year,78,0
25795,Male,51,1,One Year,99,1
25796,Male,46,61,Month-to-Month,54,1
25797,Female,69,42,Month-to-Month,85,1
25798,Male,34,39,Month-to-Month,118,1
25799,Male,61,12,One Year,88,0
25800,Female,43,55,Month-to-Month,134,0
25801,Female,18,45,One Year,126,0
25802,Male,22,37,Two Year,52,1
25803,Female,36,43,Two Year,117,0
25804,Female,30,3,Month-to-Month,91,0
25805,Female,47,69,Month-to-Month,118,1
25806,Male,69,4,Two Year,58,1
25807,Female,50,17,One Year,35,1
25808,Male,59,32,Two Year,77,1
25809,Female,39,35,Month-to-Month,93,0
25810,Female,21,55,Month-to-Month,53,0
25811,Female,43,21,One Year,140,0
25812,Female,40,34,Month-to-Month,85,0
25813,Male,60,13,Month-to-Month,64,0
25814,Male,37,52,Two Year,116,0
25815,Female,55,21,One Year,149,1
25816,Male,20,32,Two Year,33,0
25817,Female,54,17,Two Year,87,0
25818,Male,61,55,Month-to-Month,24,1
25819,Female,18,52,Month-to-Month,127,0
25820,Female,45,53,Month-to-Month,57,0
